"id","article_id","lieu_id"
"bdf985a9-81ea-46a7-898e-3ac2118f46a2","1677-11_116","f6131e44-3977-45e8-b9df-acbd280718cf"
"be10c6df-61d1-4711-9649-2cf96666dd48","1679-11_014","cd5e3a0c-c836-410d-be90-940a2fbd2e89"
"be15f40f-bf9b-43db-a489-c899ae271a23","1682-09b_015","2d0f44fa-2a0a-4857-b4b5-dae910fd1fb1"
"be2c5a2c-3690-4d9f-b05c-74f323c32cfa","1688-03_323","7ef0b449-491c-40c6-b904-d673a59746a4"
"be2feaab-ffe2-49ed-bc52-a699c66e78bd","1677-12_056","38e69db4-2e3f-4552-bde8-0325ab51e579"
"be3eb359-8bb9-4db6-89ad-298bb6c34606","1697-09_257","228f29de-431a-46c1-b504-0d200ebf9662"
"be4a4596-928f-4448-8ed6-a3e31ed25791","1686-09a_213","a5a3c9f6-507e-44ec-97e1-fe777f4d51b9"
"be4c15df-fa8c-4520-a077-a216c2ea1ef5","1704-08_120","76682a37-9708-42dc-8a57-fb8c75a899ed"
"be59cad9-84aa-4d5c-b842-b5939cf77d1c","1681-10_276","30c9d1eb-00ed-4584-bf21-d2448093e798"
"be5a485a-e7f9-474f-a144-06ff085bdedb","1701-03_211","f4cf5c20-3747-4e0f-bc54-ae31c7ee105b"
"be6f97b8-af27-4e15-987c-785f05e0fce4","1683-03e_207","2724a8cc-4ddf-4295-804b-70630086de61"
"be724570-6284-4ef6-8831-ccdfd888ee18","1679-05_057","8d94bd0e-915f-4a04-b710-6982dbfab57d"
"be7d84aa-a27d-43ae-b733-155d1c120974","1704-08_277","a6af6500-1c31-4858-96e0-83b33d573103"
"be83f020-0467-448d-86b9-744a9a4a3c69","1681-03_247","e2a07a91-230d-448b-ad11-6e89698c3485"
"be841752-93c1-4b80-989c-7d49d7bcf3d8","1706-06_192","f35bbccc-84f4-48e0-a5a4-09bd43a4ddfd"
"be8bcc09-fd2d-4144-a529-4ea172e3bbb6","1682-09a_035","a2a9b253-5e34-4051-9b00-f34dd55b7b9b"
"be8d3f03-a207-427f-a376-128a3e9bb08f","1707-01_330","b46edf15-5f5a-4cc1-a3d6-7c388a0eabda"
"bebb2d88-17a6-4005-ad70-dc47386fa02f","1679-01_060","058465d8-d156-4d61-ba1d-8eec46cf02ee"
"bebba1fd-c8a9-467d-abb6-5b02612b4b78","1709-05_170","bcf02eaa-4100-4318-8cb9-08b0779ae854"
"beccef15-fe08-4b08-a4a3-77a47942c1ed","1702-02a_282","fd1c5509-da69-45f0-a75d-f7775bf16d86"
"becd45ad-0427-49d5-bdb7-ff06cd327a71","1679-01_171","8a6515a7-e6d2-4408-a836-f1ac4c333c20"
"bed47791-2e13-40c2-b2e5-dbff0da11230","1685-02_160","18a1957e-effe-488d-bdba-1acfdc5516d2"
"bed65291-bb4f-49d1-8519-b9a7735e4be7","1688-12a_038","0df9efc1-04fb-41ac-a804-9557f10a07ac"
"beea7b54-b0a9-4019-a208-dadb0633116f","1687-03b_415b","ae4ee166-46d1-4fbf-a1c6-a24f275e467e"
"befb9c2a-8740-4afb-9133-f2e0f9610e90","1681-10_16","b49a5a9a-dd77-4657-b6b9-219e3fb26d03"
"bf0431b8-2fdb-4297-a0f5-ace276537a6d","1678-08_353","71757c21-98ad-4fce-97ec-78aa23083ed3"
"bf2161fe-2e7c-4496-825c-5677b4d2b586","1694-08_147","1cf867e5-8482-4d3a-bea0-37fa05a6786e"
"bf237ae1-952b-421f-8abd-f10c6ee32a1f","1703-08_322","0d21603d-af9a-4022-8406-7d5bbcdaeb5c"
"bf2611f2-12f5-4c13-a883-e34cc35a0dd4","1702-10_185","12254b36-7dfe-4cb2-a3e2-08852e55013f"
"bf28bf54-e2d0-4896-9310-05b3de841f92","1686-01_116","1735c547-46e7-4a1e-8896-a87f7f3849f3"
"bf2eb4e1-e526-491b-8554-f6a15cf5d651","1703-08_153","335ac183-92fd-4272-b7e2-e99700e32625"
"bf78f113-9277-4375-92da-b597c560a9d4","1709-12_42","15d2f795-7b24-4b00-a05b-af524fa3debc"
"bf81a8b6-8189-44c9-897d-deafacfecaa8","1678-06_116","65be1159-f59a-4845-a029-a3dcfae91fdc"
"bf921758-3b11-4c56-8d43-f658c4af1bbd","1687-03a_083","6609c66b-0f99-43c0-a760-184ed1a491a6"
"bfa41098-9a51-4b75-9d46-61de8fb7c0f5","1705-11_250","bb86fe0d-7ce5-461d-b2ce-0cbafbeb9065"
"bfa7c748-80f1-43e1-8de6-7a5a901ad1fd","1701-01_160","fd1c5509-da69-45f0-a75d-f7775bf16d86"
"bfe07295-31ee-4e45-8cc5-cb4f9eb29013","1692-03_283","8325c4f5-847a-403e-b0d1-0ccec4024dc8"
"bff9b3fe-0113-41d4-9dba-53c977a647fc","1703-09_299","0d21603d-af9a-4022-8406-7d5bbcdaeb5c"
"bffa9ab2-c6ae-4447-a1a3-3ffc1b6cea35","1680-11_247","dd94928b-41d7-4d4a-9d27-6ae105e58fc2"
"c017a1d2-b3a7-4140-8430-a151999baace","1687-01a_248","ad5ca429-baac-4f08-a1c4-ddf7ebb53076"
"c017d021-18ba-409c-8647-c86f557f0332","1682-10a_258","fbf83685-5657-4625-8ca4-c238b3fe9e9a"
"c02a83f5-d2c8-4e05-bd95-4f0002976040","1694-11_163","4a37d51b-6476-43cd-91b5-be31107647ac"
"c02f4b8b-92a7-4c66-8fb7-524a7e08b3f4","1701-07_018","6ad8a210-6404-4869-a88c-efffa1b8c20a"
"c0300f8b-1642-4d8e-8ece-1d9eac33a0a9","1701-01_160","32ed8a32-5955-4124-8241-c03ef800181b"
"c044cad7-3e8b-4f50-ab0f-433f75300b4a","1697-08_153","37e77b71-2cd7-4e5b-aa82-738306a2d151"
"c047ae08-e826-42fd-a503-efe9f7a32ed5","1679-11_014","e38fec00-4767-44df-9b27-a83d28abce48"
"c053e5f4-c843-42db-b9eb-cff1f9726342","1704-08_275","a0a5400d-c0ff-45cc-9ab3-207d27c9238d"
"c0594832-9ea5-45b3-a47a-9328cee64c90","1695-05_220","826f3313-41a2-410f-b093-14fb593b5eb7"
"c078cf8f-c7c1-467f-a8ef-7cadd98486d2","1706-02_274","90ac9097-e4f5-43a4-ad14-e3605dd3d170"
"c07e01f9-365b-4a30-803b-ccdffa0d26ee","1680-07_342","311d81f8-572b-43a8-b63f-07146378a5c6"
"c07f2812-cfbe-4dbc-a780-2b45dd301759","1702-03_29","f745043d-8d62-4791-a5ce-2e77fd9918da"
"c0a76926-cdb6-45e3-8651-b0a086b34c4c","1685-12_186","a092e146-0377-4692-b9f7-8c402d7a7f41"
"c0b81acb-fb81-45ad-a4b4-d9d5552bff1f","1687-01a_248","3da56ff9-00d7-46b9-bbe8-2579b4901446"
"c0c8067f-d495-43aa-a43c-0a4c805d9e79","1699-07_213","2f35f1fe-36bf-427a-b879-3341b7715c02"
"c0ebc443-5478-4530-b648-bfbbbe23b328","1692-08a_044","3b344813-b99d-4c62-82d8-1d059b45a3b0"
"c0eef595-d690-4244-b5a5-4e4590fe6e3d","1682-09b_187","a47bacfc-6c84-4429-8602-e5691dbaae87"
"c0f40e68-2657-49a7-82fe-3f321047d5b8","1682-10a_172","d8884f51-a5a8-4467-b4fb-3e63acfcdaba"
"c0f5f366-3881-43ba-bc38-ef1cdf934a88","1684-10_007","6c2f2921-3871-4763-b09c-49c7a3d9b16a"
"c105bf82-3686-4b4f-80c8-5e9116567938","1699-07_181","a88f30cf-d440-4235-8f4a-2f59066e42fe"
"c122f520-c126-4b0c-905c-3c63974b15e6","1701-04b_003","03954b38-c513-44dc-b004-0cfb3246c84a"
"c1434636-8786-4172-9aa9-aa194a7cafcd","1687-03b_330","bf0e6be2-85a3-4232-9927-b5e244bac19d"
"c15e12b3-0dc6-423d-97e0-1241d9679c29","1679-09_072","ab7fac5b-5c31-4cb8-811b-2ea7c97f859c"
"c1644504-a25c-4cf2-9e32-e7e14981551f","1684-08_113","041cd06b-7912-4504-873f-0513d2ce0de6"
"c177d930-f83f-44ed-8a54-3c9d82e72b7e","1687-02_073","f23cb2e6-cf0c-48f1-9f3f-fee3a68ec271"
"c187752e-6330-43c2-bfec-1cd473d73b7d","1682-11_207","446e6e76-18e3-4d74-b230-b3e7428f2325"
"c1af0ccc-6bc6-4359-afd2-11a5dc74361b","1685-06_098","913747cc-bec5-4e8e-a838-7c8c642bca65"
"c1bab45c-adbe-4a00-a5af-204b35023cbf","1693-05_214","27201d4b-1f50-4c73-8852-17c1ad1f59f2"
"c1ccc31b-2745-4361-89ad-98e4c3272e37","1698-01_144","fd478fb4-8fc7-40dc-9869-45c1f88a213a"
"c1dcd9a1-3da1-4029-8ecf-a3a58c34a1bd","1694-07_290","b98a1dfb-4197-488a-9dfd-9ba37e640fe6"
"c1fae369-a7d7-4f37-9b3a-30e9d158e8d2","1704-07b_246","5bb9aab1-6c08-424b-b87a-1b49cea3c301"
"c1fe35d4-ee59-4682-895f-240adc2dda69","1681-02_213","569bf0bb-f342-4a26-98b0-2d76cadd2f77"
"c20318ab-8f38-4189-adea-29d36b15ca2e","1680-04_323","500861a0-ebd2-49cb-ad08-e9934a8eb989"
"c229940f-cc35-46f2-9b67-eff00d224bec","1687-01a_248","9849dffe-3d01-402b-84c7-a82f4b64f9f7"
"c22a1872-daf5-4c82-8afa-dee55fa6c78f","1687-03b_361","10c03096-dff5-4304-969a-ce19429921a2"
"c253121f-860b-4071-a80e-69f516edd1b6","1704-07b_246","795c3a1d-49fb-4106-9fa0-bc8a3e35a5a1"
"c2703ef5-1d03-4c76-955a-b8fb9f7b0c7b","1687-08b_272","776d92ca-5096-461d-9c90-c76aa2988686"
"c270441d-fddc-429e-a046-6075d60b5074","1692-10_064","9336dd45-87c3-4b70-8fd8-72d0e4fd813e"
"c2763354-6404-41f6-b054-932971d86ff4","1686-04_215","d435475e-985e-4d17-afcb-f035bb1b6d9b"
"c28bbcc0-e465-4636-9df2-7085ed4f7fcc","1707-11-12_651","ddc80f5a-76bd-44e6-9ada-c11515ce8d2f"
"c28e4aa2-b2c7-4512-8c89-da4bc46eb23b","1682-10b_190","eddd346c-f169-4fc9-9248-e4b84a619dad"
"c298e3f2-802d-49a1-901f-27e94b8e4440","1708-12_261","e7040437-7282-4ebd-ae56-bb3ca4a0faca"
"c2a51fb0-1e7d-44c8-aad1-9b3cbfec0b62","1710-01_270","b46edf15-5f5a-4cc1-a3d6-7c388a0eabda"
"c2a97ee5-9ff8-4888-bf46-d4b8f57b2b1e","1694-05_041","2a82c00e-6e2f-4032-8a9e-37f5efa6fe04"
"c2b7933e-455f-4cfb-a22d-89cab73d32e9","1681-06_69","74cb2944-2150-4902-a103-6782f543d674"
"c2d5dcff-0e46-4962-94a8-453dbe426a16","1704-08_203","9fc3ee15-ab07-425f-8ce0-f7890484b2fa"
"c2e3ac4d-bf13-4458-b63a-890b8676148d","1682-09b_142","dc098217-6fba-47dc-a23e-86d6d05046d1"
"c2e3e176-1b2b-48ab-965d-08a42f843979","1704-12_31","2c120075-18c7-41e2-a7af-edea41063117"
"c2e8f126-b0d5-41ca-8202-f8bafc9f9b90","1707-01_309","7cb5b279-e8e2-4414-825a-38f4024ec91b"
"c312d446-4803-4b32-8eb4-098d5b6deec3","1682-10a_172","c4e7ac86-f6f2-458d-adb3-9026b2005421"
"c348c8e2-8e69-43e5-8f72-3dbdfecb04bb","1707-09_336","e8ff4dec-87c9-4f53-af8e-ed00ed038e5d"
"c3507d57-8622-4cc5-bc0c-a7c579dc0137","1693-10a_266","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"c36a51fe-606c-4656-92ea-f511fdf78063","1682-10a_138","00a4e9e5-b7d4-4d3b-b15e-566a75d296f8"
"c36ce717-909e-4f59-90ce-28220fdd2dff","1682-10a_209","1082df0f-6190-4366-8c9c-55a8c2e04757"
"c36ef7a6-5314-4b0c-aa44-13cd2dd62987","1679-04_144","1735c547-46e7-4a1e-8896-a87f7f3849f3"
"c3766dd4-29e8-4867-bcd2-dc641bc9f7a4","1700-01_044","d822ce77-6fee-48c1-b6a4-e4675b04890b"
"c385af3d-f3e2-4758-9298-ac77cdd762df","1698-06_094","d5efd45e-542d-4ac5-a35e-6006f2db98a0"
"c3888d83-26e9-4de2-b47d-67347128b5da","1682-08_248","a0055ec0-5d7f-40ee-b125-db88f4209171"
"c38c8239-6fd2-4f5f-9c3e-46b78bdb8c9c","1697-12_146","54515906-a572-4da3-9dc4-1dd293572d06"
"c3a49f15-1d65-4f9e-bd66-f04ccc36d80f","1687-03b_116","9cc7219a-ca24-4979-afbb-4f31b435b1e3"
"c3a9781b-e2e2-4580-bc3f-f54e7ae3d32d","1678-09_375","05301db3-a602-4526-8afd-f7cc087f7220"
"c3b32e62-013b-4771-9516-46e9130c0f0f","1682-08_234","2a82c00e-6e2f-4032-8a9e-37f5efa6fe04"
"c3bab1e4-de88-40a5-b8cc-8b6452ffb9dc","1686-10a_281","f92ccab3-86c2-4dc3-8036-7ffaf6c8b314"
"c3cd20e1-7159-48ad-bc11-46c98c8c6b1a","1702-09_121","d6f48c8a-0d10-4ba5-a12f-4e2bacd3037c"
"c3ceb66e-ae48-4794-8b56-1dba8cee300b","1706-06_192","1735c547-46e7-4a1e-8896-a87f7f3849f3"
"c3d6d3dc-70ab-4598-9c19-f05ccc341c53","1692-10_064","a38514ff-cde4-4752-a69e-c41de10ad539"
"c3dae2a6-ad42-43dd-b6d1-fe6823385a56","1704-07b_377","7aa95bc3-b6b2-437b-a67d-6ebeda6c92ab"
"c3f8a8df-e389-4886-9fdf-d10886abc2f0","1688-11a_194","9c6bfc62-53a1-4d83-92ab-b527ac47bb17"
"c417673a-e98d-474e-98ad-144df64bcbdd","1687-04_074","94421ff1-07e5-4e64-b4ac-906a97247509"
"c41e7644-6d46-4187-831b-73fc3586d87d","1681-08_144","70346527-3d8c-44c5-8960-b32da8d4ba09"
"c4248ff6-c2e4-474b-b619-7f0f01d506b9","1682-08_199","76ece629-9708-4715-b24b-a7f08ce81e49"
"c4268025-123e-4eba-a4b7-3b7908b01833","1690-09_140","c5808e46-cb22-4654-8f06-76f529bcfcf4"
"c4292dcb-aeb8-403d-a6fa-6cac1383393c","1680-03b_088","2c197b0d-55d4-4da1-a994-5ab8c29e9a4a"
"c438869e-8dc7-4d40-bf0a-2c48d581412a","1679-07_124","0e251073-de67-41ac-b15c-891aa658f01c"
"c43bd87e-fe14-46bc-8706-b92c757cd39b","1707-02_244","8aff7830-b6c1-46c5-b694-695fb659f9db"
"c4611931-f187-4f14-8192-209547d7ceb5","1701-04b_003","d193fa02-396b-4b8e-bf38-034f0a6db612"
"c4706026-d7ae-43a9-bb32-5afc216d1fde","1686-06_150","0ae2c555-0de4-4cb5-892a-c91b13f35c37"
"c4858389-02cc-402a-92b9-ff3ecb1c67bf","1680-03b_088","45a90c7f-df8b-4fbd-8346-c6f729509962"
"c48e51ef-8d4e-4c0e-b129-02b2b5e3b60c","1677-12_264","cf7fe280-4fdf-43ce-8040-826b50ad60b4"
"c4942a27-abbf-4cf1-81a1-a6c7491fe2a1","1704-07b_221","ea8f4ad9-c429-4e6f-bd3d-0a2d5dcfcdb3"
"c4b2d6e0-af3e-40d1-b80a-4e3f031cd5c6","1686-09a_048","04fcabff-824c-41c7-a345-49744c1a6164"
"c4b8e138-62df-40fd-8af9-62633b45a0b9","1679-12_352","ec48e203-d283-4f9f-9695-a994a5c4084c"
"c4c032c0-013d-42d4-8c2b-37772908d927","1702-06b_1a","72ad4263-9753-4b2e-bffb-2d673f5b192b"
"c4d7fd60-c33f-4fb3-8d1c-65bc7fbb09b6","1687-03b_081","f29dc406-b122-48ca-a698-324cfa0d7912"
"c4f8a31c-8259-4f3d-b65a-73315bb81c71","1705-12_70","ce924a05-dd93-4270-8f5c-e4b7c1d6adb2"
"c4fc607a-1cf7-48e7-befb-27a6950d5d99","1680-09b_129","de88cf86-0391-413f-864d-31a44f6c8695"
"c4fc79c5-a183-49b7-9f8d-7785c196558f","1708-12_117","390a36c6-ec74-40c8-ab5c-0573dbddc823"
"c4fc82a8-5b3e-4c78-ace1-7937ab9535f0","1685-08_206","96160078-b87e-4c5d-8c3b-826bb60d4b0c"
"c504e6fa-6d8a-4a4b-b75b-34b330e387a7","1687-03b_213","eb6eadaa-b8cd-4725-a96b-daf28230d466"
"c5179dcc-8bec-48af-9efe-334f92b36e27","1682-10a_257","6653ea6b-23e3-4c29-8ccf-7ad1c7582e86"
"c51d1134-fc7c-4eb2-810a-85ae9274f515","1694-10_009","7a965153-5558-4195-bc9c-7ce88160ee0e"
"c530c285-22fa-4761-9cd9-8d54d333c732","1694-04_216","00c59a3e-d9f5-48d8-b5d1-ab212ab892dd"
"c538fd7b-ed55-4cc8-adc6-137e2da2d15d","1705-02_402","c5d5080b-a673-4895-a7c8-d0fc4651b580"
"c53a8f63-f342-42aa-b5de-3b8353ed0175","1689-01a_265","05e30bcf-2b0c-45e8-9ca6-a751ca299f01"
"c566170c-4ca1-4d22-a0fc-6b1fa679584a","1687-10_237","d45cf7c0-41b5-477e-b531-5ad77b0e19ad"
"c5680efa-4306-4748-bc5b-516e784da226","1702-03_316","04fcabff-824c-41c7-a345-49744c1a6164"
"c56c8fb2-3108-4d7c-884a-3af2a842e6a5","1702-06b_125","72ad4263-9753-4b2e-bffb-2d673f5b192b"
"c56f21ef-7ce5-4ce5-91dc-047ffaff4552","1679-05_290","0ca63982-6e01-4097-8bb5-4390a7b08051"
"c57d4a62-b2be-43e1-bb9c-1799bb2b0f01","1681-11_320","2ed12b6a-ced7-480b-8db0-aaf7295aa092"
"c59a3707-d455-49a4-992a-b34830f41817","1684-10_007","7cb5b279-e8e2-4414-825a-38f4024ec91b"
"c5a077e3-e2e5-47d8-ae8a-cbe79e104aed","1695-09_176","9849dffe-3d01-402b-84c7-a82f4b64f9f7"
"c5add4b0-fb15-49f0-a973-be3c1c1f4280","1687-03a_262","bd9b5d85-b87d-42d7-b06e-93fab32ed8c6"
"c5dbcb02-f7bd-440d-ab6c-01b646df1ff9","1679-05_302","18a1957e-effe-488d-bdba-1acfdc5516d2"
"c60741c3-5b09-4327-93ca-60d5631960b5","1680-10_190","ae3b5e70-e944-4630-9f49-42a766a49a49"
"c60b8285-58e8-412e-acc2-2caf1b4e3a3f","1688-04a_056","c630f6f5-09ca-4659-98a6-bb138da2f9a6"
"c6210301-081d-4095-af66-8feeb7e6a360","1682-08_146","eecd6425-7820-4694-8561-dff3a3b61e7c"
"c622bdc3-3755-4a02-8d7f-dc8bda53192c","1687-06b_300","dcf63b39-c33f-4535-8b63-c03b3db58d64"
"c6371b0c-226d-42aa-bcde-9c57516ac5c2","1678-09_197","ee0ac93c-a182-4be8-8ffd-65373e25a296"
"c63f82c8-9f09-4a5d-9e24-61848f4bcb9c","1682-10b_064","e6db26a5-ab6e-442a-a53c-1f3c71c96b95"
"c668caaa-aee8-4b45-ab30-cc9a15cc6330","1681-04_127","5cc79bd8-d9e0-49d7-9551-4b6e318cfb13"
"c6af4a64-35c6-44f8-b6d7-e2f9f6bd7544","1687-02_155","2f1ca1d2-4784-43d0-8753-ce76d2d37126"
"c6b4d14b-2c1b-488d-817d-947f4d674556","1697-12_205","b18aed8d-4203-4656-8fa2-48f2b652966a"
"c6c99371-0337-4f6e-9f12-66f339377370","1707-08_193","266927c2-b6fe-441e-90c4-1d347ab92b25"
"c6ec70e0-10b7-4f2f-9af7-efe2f29f66e2","1687-01a_001","18a1957e-effe-488d-bdba-1acfdc5516d2"
"c6fbbdec-65b4-4aba-8562-dbba2236e1f1","1691-12_177","4479905c-41ab-41ff-bf2f-c689312bd8f0"
"c6feb906-aeba-4845-ae0e-979eaea78619","1701-03_211","69d8c37a-2266-40ce-98be-00bace87b323"
"c70456e8-634d-4b8c-8b6c-43e573724e9f","1688-04a_056","6b8c5453-57e3-4ae2-a7cb-4f6ca19ba4d8"
"c715ce43-9d26-44f2-8086-bf11fc5f0946","1680-07_224","b9978c00-5977-4816-95f0-cbdc6109de08"
"c72bf155-a81a-4c7b-b3a2-8e1df2e851a7","1682-12_321","7ef0b449-491c-40c6-b904-d673a59746a4"
"c7318185-eb39-4403-bfcb-a78809e12410","1686-04_215","b49d39d7-6fad-444c-8abc-f8d7d170eaab"
"c76eb642-956d-4e4b-a454-57da07ec108b","1682-10b_297","b70c8bda-ffff-4638-9e52-eaa2190246a8"
"c7886754-2a57-4347-97a7-f81fd2bd6a72","1680-07_250","7e208db8-6e32-4b6d-ae2f-baec255ab557"
"c78fcd10-4adf-46b8-967c-ff330665d4eb","1680-03a_197","bd6cc41c-16b0-49af-a4d1-7ca9b18b422e"
"c7a49156-abe6-4fd9-9106-b76c2d3f9edb","1680-12e_312","18a1957e-effe-488d-bdba-1acfdc5516d2"
"c7ad1dc4-6b56-41ca-a54f-da5478d7eff9","1683-03e_207","9c16e5f2-7274-4104-9458-d2931de78219"
"c7ea655f-6c24-4bfa-bf9f-c16b5d1879ea","1678-12_094","32c28fce-1c61-4bf1-b007-54bce65ced77"
"c7f12fbf-25e1-4544-bd3b-75d204b93c80","1686-05_187","feec910d-41bc-45e2-b928-75df3084f814"
"c815bc35-5bec-4793-9b85-7265df465d34","1685-07_263","413ecd8c-825e-44fb-a3d3-003e2d7e50f6"
"c81c6a61-21eb-43cb-a13c-bb6fa1e5077e","1682-12_363","cdd2b338-3328-460d-82b2-7aff995fd73a"
"c8215dec-a5ce-4c70-a643-e4ad0eee7c56","1688-03_025","06a68ca2-fe92-444e-b08a-478d9c512fd5"
"c82c535f-3de1-4cb8-acf1-ac73a2b8874f","1677-09_090","71757c21-98ad-4fce-97ec-78aa23083ed3"
"c85111c3-ffd7-43af-a936-f68fc7006669","1703-06_254","6d8fae82-9a28-4e06-86fb-bc5c5fd2d79a"
"c85adb61-afb4-4aba-a547-b61b64a66c54","1691-04_339","4144e9dc-f9d3-40aa-83e0-6399352e1239"
"c88982bf-c545-4dc9-9971-bc0abaed28d2","1696-03_233","0ff6f88e-9172-46db-8e3f-a6e57806b347"
"c8899afd-f1ed-402a-867f-eae7df9d0d56","1687-03b_361","16b95a02-dfe7-46b4-9f72-891b03ee61be"
"c89c2b73-ea68-43e3-81e3-3409a9ecc965","1682-10b_329","0a676e4b-bd52-412a-8b61-f5bb77ae7308"
"c89e9aa1-6710-404c-a7be-76884f6149ee","1689-06a_067","5c7615c7-4266-49f0-9c37-94e4990c46ef"
"c8a09c83-ed66-4e84-9862-18712cbe557f","1707-08_150","f9261813-e89f-46d1-918d-162bb02d7299"
"c8a196c1-f39f-480a-8461-7e779cbad71f","1687-03b_184","045236db-08e5-4456-b1e1-d036f38136ca"
"c8a766cd-1ef1-4acb-80f2-7c807d55f645","1679-07_124","69f288de-a777-43e7-ac0e-c7fceb3b32f6"
"c8e9c747-d2f4-4dbd-b0be-21b021abd7b2","1687-05_188","42473c1f-0cad-4667-9bc1-40cba8bfd774"
"c8ede01b-b733-4ff0-872c-56d765ded55a","1688-05b_119","7847a501-6c91-4d42-91c5-0643a87e124b"
"c9141ac9-d094-42e2-a39e-20a917072f9d","1699-03_183","f63e059f-e931-4a5c-827d-74265bc3e514"
"c91bc34d-0d9d-46ea-b6d1-f6010b2bcff0","1694-06_085","84eaf3c3-32fb-4784-9c18-5539c75cc5db"
"c91d79a0-1996-40f8-9cfe-0dc544eedbbc","1679-10a_288","180dc368-90ac-4d7e-b581-e4c507c71fbf"
"c94d6cb3-5739-4219-9467-07e12405873d","1693-10a_025","d0575abf-04b7-40b5-a1fc-f5456ffba26b"
"c951124a-5458-48de-9527-7031c63c55dd","1681-08_237","2fcaae02-6f2f-4869-9ba8-feb090b30c43"
"c95af385-a909-4c84-8edd-dd2545140ef0","1680-09a_151","13dc3599-024e-4144-9a76-37f39ba76545"
"c96e0dee-00f0-4407-99d6-4a044383ae89","1704-07b_81","9a0c02bf-e8b5-472f-b0f7-589bbc8f620a"
"c9869236-f7e5-494b-96b7-4b935fa655c5","1696-07_107","5233b659-6711-4238-9731-4471aa4fe976"
"c99241f6-7ff1-4fc9-98c7-5a79237b0aa2","1706-10_138","127fea3f-9319-403e-8f29-1b8461be5d4b"
"c99b3104-0811-45ae-ba2f-873b177ee72d","1682-08_199","f1648acc-a6c7-4cf6-b9ab-179669e69c98"
"c99cea27-3cbf-4e17-99fa-e66450068250","1701-11_249","66bfb5ce-cc62-41f2-8165-f2b3b17f5ebb"
"c99dd596-897c-4a82-8eb5-da4a40b3dcda","1682-09b_325","8325c4f5-847a-403e-b0d1-0ccec4024dc8"
"c9a153fb-25f8-44a6-8e14-280d94a6a457","1685-09_328","04fcabff-824c-41c7-a345-49744c1a6164"
"c9c1b627-22da-49b6-b5f9-ddf993c4e17a","1679-01_179","94d0118f-e909-4c52-91f1-3afc339a2673"
"c9d9630c-f492-4a8f-8955-ad5433e41a98","1704-08_154","2a82c00e-6e2f-4032-8a9e-37f5efa6fe04"
"c9e4d32f-8cf9-4495-9d55-788e61ce03e8","1707-04_291","3b4dc149-a6fd-4bed-b3d8-dedf66120157"
"c9e777fc-946d-4d43-8580-01f6496ed37d","1701-04b_003","43f18ca4-8c29-4fdd-9196-215861d90465"
"ca00b2f3-3af4-403a-9bfe-c19a886b084f","1704-07b_147","82df54c6-273f-4571-ad7c-3a93677783f5"
"ca21100d-c356-4a9f-9230-7039485e51bb","1693-05_310","4aa639a5-2679-4cf6-abd6-ecefbd57fe9a"
"ca26ca45-6331-42dd-8b4a-db397329be8a","1681-11_17","e3a01e1c-1fe5-4fdd-a0c1-b97e3ac7a218"
"ca49e0ab-d9be-4ee1-a03a-771a9aab39f2","1689-10_107","8df1efd0-5b3b-40d5-a178-524a9588bf0d"
"caab963c-c603-4f2f-b72b-bb5417b14138","1683-03_285","19824536-d2c4-49b0-b834-2414ea657d73"
"cac2d223-8005-4f30-9c96-b0d5ed41e9ba","1697-10_257","b27369b1-cd5a-4568-993b-0ca61dc5c057"
"cac5fb45-ecc2-484c-b05c-00d393ae82d3","1690-10_098","1b50793a-fd7a-46b7-94f5-fa58cca4fc22"
"caf25b65-6b8f-48ab-a4da-50e47ce35fe1","1699-09_185","26cf0486-a434-4a0a-82eb-a46f917cf716"
"caf40924-8ba1-4f1d-a759-aed1c8ef68c4","1686-06_150","112045bc-67a5-4c2d-a33c-840e4b219837"
"cb1e7995-9b8b-41e9-831c-a3319bacd08f","1704-05_14","4479905c-41ab-41ff-bf2f-c689312bd8f0"
"cb30422e-4ec2-471a-9043-ce0e077f1423","1694-09_060","1cf867e5-8482-4d3a-bea0-37fa05a6786e"
"cb44aac0-8d90-475a-a270-2fd381301c5f","1684-05_069","dd94928b-41d7-4d4a-9d27-6ae105e58fc2"
"cb50dedf-5961-40b2-9376-3de1fbde0bb2","1677-07_243","ea6f5053-12bd-41e8-b5f4-a0d826031d25"
"cb774eb0-26a3-46d1-9529-9ced0f1472ac","1687-03b_349","f9a4a109-f816-4c97-a451-66bf50e990dc"
"cb82475d-ba23-436f-84ae-36525e6b4a6a","1687-04_074","d4f9b33b-3fde-4559-8b00-b2369f66d6d6"
"cb935c06-85f0-4c8b-a112-56af1ffb0524","1703-07_331","247b0d41-fab6-43fd-86bb-709692fe9f56"
"cba97c92-1744-40b5-addc-85ba597d5108","1684-07_133","540cee07-fbb7-469e-8439-eeae07e686b8"
"cbada675-797e-426d-a056-8bafaff12bc7","1682-09a_113","71757c21-98ad-4fce-97ec-78aa23083ed3"
"cbbf65c7-39ca-4a4e-bc96-0cc270b46c07","1687-03b_282","1c5d23ed-bed8-4d27-b725-937acceda283"
"cbe29496-9a12-41ed-a175-48202c67c9eb","1687-03b_415a","b08b109b-6732-4eda-ad2e-50a08dd9977b"
